budget,popularity,runtime,revenue,has_collection,has_homepage,is_en,num_of_companies,usa_produced,is_released,release_year,release_month,num_of_spoken_languages,action,adventure,animation,comedy,crime,documentary,drama,family,fantasy,foreign,history,horror,music,mystery,romance,science fiction,thriller,tv movie,war,western
85000000,14.048694,93.0,252712101,0,0,1,1,1,1,1997,6,3,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
45000000,13.53003,105.0,73762516,1,1,1,6,1,1,2008,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,4.494016,102.0,540152,0,0,1,4,1,1,2012,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.738,105.0,28400000,0,0,1,3,1,1,1983,3,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1800000,6.694959,104.0,41158757,1,0,1,3,1,1,1971,10,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.269126,116.0,170832,0,0,1,0,1,1,1999,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
260000000,39.186819,149.0,604942143,1,1,1,4,1,1,2017,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
15000000,9.895652,107.0,34533783,0,1,1,5,1,1,2008,2,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3000000,1.412333,73.0,19010585,1,1,0,0,0,1,2010,12,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30000000,7.554848,84.0,133949270,1,1,0,7,1,1,1999,7,2,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
7000000,11.789813,119.0,200182160,1,0,1,1,1,1,1979,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30000000,4.655727,101.0,13273595,0,1,1,1,1,1,1993,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,4.11326,93.0,1697294,0,0,1,3,0,1,2012,9,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
25000000,6.851628,92.0,4152230,0,0,1,3,1,1,1999,4,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,8.271179,129.0,30231200,1,1,0,1,0,1,2008,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
17000000,5.772293,101.0,78247647,1,0,1,2,1,1,1989,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4600000,4.342418,186.0,25000000,0,0,0,1,0,1,2013,7,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4500000,7.522655,86.0,1261000,0,0,1,2,1,1,1986,6,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
110000000,17.159576,119.0,333011068,1,1,1,1,1,1,1997,12,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
61000000,41.225769,132.0,311256926,1,1,1,3,1,1,2015,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000,7.666558,129.0,34522221,0,1,1,5,1,1,2011,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4.13905,144.0,3692836,0,0,1,2,1,1,1996,10,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
20000000,17.136672,104.0,35739755,0,0,1,3,1,1,1993,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15000000,15.388875,100.0,78054825,0,1,1,6,1,1,2011,8,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
500000,0.321515,95.0,10300,0,0,1,0,0,1,1997,6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7000000,7.738924,106.0,2697930,0,1,1,4,1,1,2005,9,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000,12.06308,138.0,63463,0,0,1,1,1,1,1950,11,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9.206356,107.0,21890845,1,0,0,1,1,1,1996,2,5,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5000000,1.564774,100.0,4710749,0,0,1,2,1,1,1998,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20000000,9.502332,98.0,11341016,0,0,1,4,1,1,2004,4,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1.322781,107.0,1261947,0,1,0,2,0,1,2012,11,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22000000,13.966833,121.0,12000000,0,0,1,3,1,1,1977,6,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18000000,4.19356,141.0,62000000,0,1,0,2,0,1,2013,8,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12500000,9.543004,100.0,49002684,0,0,1,3,1,1,2014,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1.773963,86.0,83398,0,1,1,1,1,1,2007,6,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20000000,1.057387,93.0,8178569,0,0,1,2,1,1,1982,11,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4000000,12.410427,136.0,13275000,0,0,1,1,1,1,1959,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
14000000,5.355452,126.0,35856053,0,0,0,1,1,1,1981,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
360000,1.345165,113.0,36000000,1,0,1,3,1,1,1967,8,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25000000,10.932786,94.0,15502112,0,1,1,4,1,1,1985,7,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
48000000,8.781588,93.0,90383208,0,0,1,3,1,1,2000,10,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
16400000,19.905716,129.0,235860116,0,0,1,2,1,1,1989,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18000000,11.720358,127.0,5887457,0,0,1,1,1,1,1994,9,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,8.513889,104.0,596349,0,0,1,3,0,1,1949,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
700000,9.47666,171.0,7830611,0,0,1,2,1,1,1994,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000000,8.367858,89.0,58510,0,0,0,4,1,1,2012,9,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
20000000,11.11946,116.0,24145613,0,1,1,4,1,1,2010,10,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
15000000,12.860385,101.0,24769466,0,0,1,1,1,1,1996,5,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
10000000,7.676017,100.0,66821036,0,0,1,5,1,1,2010,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
185000000,123.167259,152.0,1004558444,1,1,1,5,1,1,2008,7,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
28000000,5.715737,90.0,77516304,0,0,1,3,1,1,2001,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20000000,9.059459,94.0,7237794,0,0,1,3,1,1,1989,9,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1900000,1.075939,104.0,2070806,0,0,0,3,0,1,2000,8,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
25000000,8.383246,120.0,24902723,0,0,1,4,1,1,2015,8,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
8500000,10.990614,107.0,770706,0,1,1,7,1,1,2014,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
60000,14.838386,81.0,248000000,1,1,1,2,1,1,1999,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
180000,7.523517,89.0,900000,0,1,0,1,0,1,1997,8,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16000000,3.859495,127.0,81452156,0,0,1,1,1,1,1995,12,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
11000000,7.715908,81.0,13276953,0,0,1,1,1,1,2001,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.000308,105.0,1878561,0,0,1,2,0,1,1985,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2153912,0.334881,83.0,4864560,0,0,0,1,0,1,2014,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60000000,11.131917,124.0,159330280,0,0,1,9,1,1,1997,11,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3000000,6.09018,133.0,9012000,0,0,1,3,1,1,1948,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1.437622,79.0,1718328,0,0,1,3,0,1,1993,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
41000000,12.929653,105.0,91636986,0,1,1,3,1,1,2009,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.326486,98.0,457163,0,0,0,2,0,1,1972,9,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.001517,108.0,5240,0,1,1,1,0,1,2014,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000000,12.61469,98.0,60611975,0,1,1,2,1,1,1996,4,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
20000000,0.69162,98.0,2297493,0,0,1,0,1,1,1981,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5000000,5.147819,89.0,42000000,0,1,1,3,1,1,1996,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
521873,1.668794,127.0,1013926,0,0,0,1,0,1,2016,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
34000000,228.032744,113.0,224511319,0,0,1,5,1,1,2017,6,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6.586401,115.0,5000000,0,0,0,3,0,1,1990,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,5.860319,132.0,21621000,0,0,1,3,1,1,1992,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
50000000,10.563152,124.0,120081841,0,1,1,4,1,1,2011,12,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
20000000,18.006896,105.0,117760134,0,1,1,4,1,1,2007,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
0,9.968395,135.0,7286388,0,0,1,1,1,1,1992,12,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.784682,77.0,7424,0,0,0,1,0,1,2013,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.083318,86.0,64227,0,0,1,3,1,1,1988,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3837625,0.749665,103.0,3867000,1,1,1,2,0,1,2010,10,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42000000,10.174298,100.0,89162162,0,1,1,3,1,1,2011,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
0,1.210627,108.0,7218340,0,0,1,2,1,1,1985,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.847383,141.0,5800000,0,0,1,1,1,1,1959,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20000000,4.444724,101.0,17432163,0,0,1,2,1,1,2003,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
120000000,5.458387,121.0,48668907,0,1,1,3,1,1,2010,12,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
45000000,9.875573,95.0,56070433,0,0,1,1,1,1,2005,5,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
15000000,7.390012,130.0,42724017,0,0,1,2,1,1,1986,12,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1000000,6.107378,87.0,9318,0,0,1,1,1,1,2014,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
50000000,6.572049,99.0,8342132,0,0,1,3,1,1,2005,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
0,11.485473,115.0,101191884,0,0,1,1,1,1,2003,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5000000,1.629796,80.0,2091037,0,0,1,1,1,1,1982,12,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152000000,146.161786,140.0,369907963,1,1,1,1,1,1,2017,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
0,5.435993,96.0,5101756,0,1,0,1,0,1,2009,3,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
120000000,10.246549,102.0,242688965,1,1,1,3,1,1,2014,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3347850,2.906503,108.0,1248748,0,0,0,2,0,1,2011,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4437508,3.779077,155.0,2804874,0,1,0,1,0,1,2012,9,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,5.773277,117.0,85313124,1,0,1,3,1,1,1985,6,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
94000000,5.310558,116.0,54744738,0,0,1,4,1,1,2001,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000000,9.832342,93.0,51070807,1,1,1,5,1,1,2011,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
120000000,17.246484,100.0,167977596,0,1,1,7,1,1,2015,8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,9.590695,128.0,27634716,0,0,1,3,0,1,1974,11,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
45000000,7.288046,95.0,124914842,1,0,1,3,1,1,2003,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14000000,6.892056,91.0,39673161,0,0,1,3,1,1,1991,4,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8000000,11.23915,92.0,10848783,0,1,1,1,1,1,2009,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000000,6.452069,102.0,3665069,0,1,1,4,1,1,2011,9,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5200000,1.891138,163.0,13000000,0,0,0,2,0,1,1998,8,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4000000,10.067238,90.0,1440000,0,0,0,4,0,1,2017,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
3900000,0.562097,199.0,4900000,0,0,0,1,0,1,2000,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
5500000,1.250293,140.0,47000000,1,0,0,1,0,1,2013,9,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
25000000,6.710598,105.0,34100000,0,1,0,3,0,1,2010,4,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
40000000,13.043999,118.0,244527583,1,1,1,3,1,1,1990,5,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
63000000,8.863776,127.0,920100000,1,1,1,2,1,1,1993,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5000000,5.957998,121.0,23507567,1,1,1,1,1,1,2016,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2000000,2.812182,90.0,120620,0,0,1,0,0,1,2004,9,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0,9.64078,112.0,46434570,0,0,1,1,1,1,1992,12,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38000000,6.456233,98.0,122417389,0,0,1,1,1,1,1997,12,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,5.66966,119.0,26079312,0,0,1,3,1,1,1979,8,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15000000,1.158196,111.0,163169,0,0,1,1,1,1,2001,5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
30000000,9.128905,105.0,25480490,1,0,1,2,1,1,1997,8,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
48000000,7.198455,104.0,20915465,0,0,1,5,1,1,1993,5,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
50000000,17.887943,141.0,83719388,0,1,1,4,1,1,2014,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6400000,19.293562,108.0,78371200,1,1,1,5,1,1,1984,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
750000,1.500013,98.0,4000000,0,0,1,0,1,1,2005,7,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9000000,9.202416,84.0,18663238,0,1,1,3,1,1,2011,8,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,2.033354,86.0,666045,0,0,1,3,1,1,2008,8,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5000000,4.206655,119.0,26144,0,0,0,2,0,1,2015,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000,2.709403,109.0,6933459,0,0,0,2,1,1,1993,8,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
17820000,9.482248,94.0,14054361,0,0,0,1,0,1,2004,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50000000,12.508518,99.0,16671505,0,0,1,1,1,1,1994,7,3,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1.812899,99.0,20666,0,0,0,6,0,1,2010,5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
14000000,0.964715,94.0,9216,0,0,1,3,0,1,2007,8,2,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0
0,1.528202,108.0,88658655,0,1,0,2,0,1,2016,8,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1300000,0.044561,135.0,639000,0,1,0,0,0,1,2006,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3.367276,96.0,718490,0,0,1,2,1,1,1995,10,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
130000000,14.89499,120.0,276572938,1,1,1,5,1,1,2012,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
290000,0.140491,85.0,596000,0,0,1,1,1,1,1928,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
190000000,27.275687,137.0,1506249360,1,1,1,10,1,1,2015,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600000,13.233262,93.0,119500000,0,0,1,2,1,1,1974,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
250000,8.168456,68.0,2500000,0,0,1,2,1,1,1921,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3000000,8.851646,161.0,27200000,0,0,1,2,1,1,1957,10,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
0,4.290624,120.0,14631377,0,1,1,4,0,1,2009,9,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.371679,158.0,1486992,0,0,0,1,0,1,2001,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,2.345336,91.0,8533973,0,0,1,0,1,1,1990,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16000000,7.108555,87.0,76514050,0,1,1,4,1,1,2009,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
0,11.443544,73.0,7900000,1,0,1,1,1,1,2006,8,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,11.002046,115.0,7025496,0,0,1,1,1,1,1995,10,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
13400000,1.223071,100.0,16700000,0,1,1,0,0,1,2010,12,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
65000000,17.015539,104.0,262797249,0,0,1,3,1,1,1995,12,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0,10.752519,98.0,1133031,0,0,1,5,1,1,2016,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
35000000,7.79014,122.0,74558115,0,0,1,2,0,1,2001,10,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
5000000,14.970485,97.0,9114264,0,0,1,8,1,1,2013,9,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1070000,0.170074,95.0,570000,0,0,1,2,0,1,1998,5,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
3000000,2.850011,89.0,13308,1,0,1,4,1,1,2002,9,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
35000000,6.966505,110.0,17508518,0,0,1,5,1,1,2014,3,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
14600000,12.989627,101.0,70906973,0,0,1,1,1,1,1993,2,3,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
5000000,12.158424,110.0,110000000,0,0,1,6,0,1,2000,5,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
18000000,6.971611,80.0,5602431,0,1,0,5,0,1,2010,2,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6000000,11.186981,105.0,1305195,0,1,0,7,0,1,2016,10,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
97000000,54.581997,137.0,616801808,1,1,1,4,1,1,2017,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
11000000,10.3919,118.0,10032765,0,0,1,1,1,1,1993,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0.626528,105.0,268431,0,1,1,0,0,1,2008,11,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.53188,103.0,94633,0,0,1,2,1,1,1999,4,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,4.782755,101.0,382267,0,0,1,2,1,1,2006,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
11000000,23.37742,117.0,104931801,1,1,1,2,1,1,1979,5,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2500000,11.591462,119.0,11403529,0,0,1,1,1,1,1963,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5000000,5.830675,99.0,19905359,0,0,1,3,1,1,1981,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2159280,8.651053,80.0,15298355,0,0,0,9,0,1,2013,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7000000,5.552946,112.0,8349430,1,0,1,1,1,1,1995,6,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7.970312,145.0,25461,0,0,0,5,0,1,2000,7,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10831173,4.480723,106.0,10654385,0,1,1,4,1,1,2011,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13360000,8.717661,118.0,2000000,0,1,0,4,0,1,2015,5,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
55000000,13.776068,134.0,95000000,0,1,1,1,1,1,2013,10,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
20000000,9.188583,113.0,208588,0,1,1,8,1,1,2015,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
5000000,6.370495,113.0,34725000,1,0,1,2,1,1,1983,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
0,14.38601,129.0,66995253,1,1,0,8,0,1,2009,9,3,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
3500000,0.556435,90.0,9247881,0,0,1,1,1,1,1998,11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000000,10.596719,107.0,42886719,0,0,1,4,1,1,2005,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2500,0.404753,78.0,15425,0,0,1,0,1,1,2007,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3800000,8.070589,126.0,4307000,0,0,1,1,1,1,1948,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.274376,112.0,33461269,0,0,1,2,1,1,1990,8,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14000000,5.113573,149.0,46495,0,1,1,4,1,1,2011,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4000000,7.274237,115.0,10785801,0,1,0,1,0,1,2008,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1.512013,150.0,217201,0,0,1,1,0,1,2002,10,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
135000000,11.72545,134.0,163794509,0,0,1,5,1,1,2006,7,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
